dim;finalTime;forest;initialForest;neighborhood;periodBurning;probability;simulations
50;100;757;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_2"
50;100;748;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_3"
50;100;758;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_4"
50;100;712;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_5"
50;100;751;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_6"
50;100;757;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_7"
50;100;723;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_8"
50;100;757;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_9"
50;100;750;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_10"
50;100;758;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_11"
50;100;756;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_12"
50;100;741;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_13"
50;100;746;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_14"
50;100;733;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_15"
50;100;737;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_16"
50;100;760;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_17"
50;100;757;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_18"
50;100;749;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_19"
50;100;756;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_20"
50;100;737;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_21"
50;100;762;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_22"
50;100;738;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_23"
50;100;753;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_24"
50;100;755;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_25"
50;100;743;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_26"
50;100;714;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_27"
50;100;751;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_28"
50;100;758;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_29"
50;100;738;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_30"
50;100;757;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_31"
50;100;757;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_32"
50;100;743;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_33"
50;100;756;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_34"
50;100;760;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_35"
50;100;741;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_36"
50;100;752;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_37"
50;100;763;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_38"
50;100;762;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_39"
50;100;758;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_40"
50;100;761;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_41"
50;100;749;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_42"
50;100;749;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_43"
50;100;760;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_44"
50;100;763;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_45"
50;100;766;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_46"
50;100;720;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_47"
50;100;749;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_48"
50;100;761;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_49"
50;100;766;0.3;"moore";2;0.9;"dim_50_initialForest_0.3_neighborhood_moore_periodBurning_2_probability_0.9_execution_50"
50;100;995;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_1"
50;100;1017;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_2"
50;100;1019;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_3"
50;100;1019;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_4"
50;100;1011;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_5"
50;100;1016;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_6"
50;100;996;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_7"
50;100;1006;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_8"
50;100;1021;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_9"
50;100;1020;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_10"
50;100;995;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_11"
50;100;1017;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_12"
50;100;1019;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_13"
50;100;1026;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_14"
50;100;1015;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_15"
50;100;981;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_16"
50;100;1021;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_17"
50;100;1022;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_18"
50;100;988;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_19"
50;100;1002;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_20"
50;100;1023;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_21"
50;100;1008;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_22"
50;100;1020;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_23"
50;100;977;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_24"
50;100;1021;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_25"
50;100;1021;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_26"
50;100;1018;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_27"
50;100;1002;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_28"
50;100;1000;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_29"
50;100;1010;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_30"
50;100;983;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_31"
50;100;974;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_32"
50;100;1016;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_33"
50;100;1007;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_34"
50;100;972;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_35"
50;100;1014;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_36"
50;100;987;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_37"
50;100;1002;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_38"
50;100;1000;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_39"
50;100;1016;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_40"
50;100;1000;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_41"
50;100;972;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_42"
50;100;1016;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_43"
50;100;996;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_44"
50;100;1008;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_45"
50;100;1004;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_46"
50;100;1015;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_47"
50;100;1016;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_48"
50;100;1012;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_49"
50;100;987;0.4;"vonneumann";1;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_1_execution_50"
50;100;1017;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_1"
50;100;1014;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_2"
50;100;1015;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_3"
50;100;1013;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_4"
50;100;1012;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_5"
50;100;977;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_6"
50;100;1013;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_7"
50;100;1015;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_8"
50;100;1010;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_9"
50;100;1006;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_10"
50;100;1014;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_11"
50;100;1012;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_12"
50;100;1011;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_13"
50;100;977;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_14"
50;100;1009;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_15"
50;100;1013;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_16"
50;100;1017;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_17"
50;100;1001;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_18"
50;100;1012;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_19"
50;100;1009;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_20"
50;100;1015;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_21"
50;100;1014;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_22"
50;100;1011;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_23"
50;100;1002;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_24"
50;100;999;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_25"
50;100;1016;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_26"
50;100;985;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_27"
50;100;1010;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_28"
50;100;1017;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_29"
50;100;1015;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_30"
50;100;1019;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_31"
50;100;980;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_32"
50;100;1012;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_33"
50;100;1017;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_34"
50;100;1017;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_35"
50;100;1012;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_36"
50;100;1011;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_37"
50;100;997;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_38"
50;100;1016;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_39"
50;100;1013;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_40"
50;100;990;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_41"
50;100;990;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_42"
50;100;1001;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_43"
50;100;1004;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_44"
50;100;1016;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_45"
50;100;1016;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_46"
50;100;1008;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_47"
50;100;1012;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_48"
50;100;1011;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_49"
50;100;1016;0.4;"vonneumann";1;0.9;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_1_probability_0.9_execution_50"
50;100;979;0.4;"vonneumann";2;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_2_probability_1_execution_1"
50;100;1016;0.4;"vonneumann";2;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_2_probability_1_execution_2"
50;100;987;0.4;"vonneumann";2;1;"dim_50_initialForest_0.4_neighborhood_vonneumann_periodBurning_2_probability_1_execution_3"
